Epoch TRAIN_ACCURACY TEST_ACCURACY TRAIN_LOSS TEST_LOSS
1 0.9197725713165376 0.969538632573652 |tensor(0.0080, grad_fn=<DivBackward0>)| 0.10267654851517988
2 0.9706107244387805 0.9723179544191217 |tensor(0.0031, grad_fn=<DivBackward0>)| 0.0884627498607625
3 0.9784923046760121 0.9801000555864369 |tensor(0.0022, grad_fn=<DivBackward0>)| 0.06745886174488756
4 0.9820409763748652 0.9814341300722623 |tensor(0.0019, grad_fn=<DivBackward0>)| 0.06617509079615629
